6	ZYDELIG.xml:S1:4:1	O
ADVERSE	ZYDELIG.xml:S1:6:7	O
REACTIONS	ZYDELIG.xml:S1:14:9	O

The	ZYDELIG.xml:S1:27:3	O
following	ZYDELIG.xml:S1:31:9	O
serious	ZYDELIG.xml:S1:41:7	O
adverse	ZYDELIG.xml:S1:49:7	O
reactions	ZYDELIG.xml:S1:57:9	O
have	ZYDELIG.xml:S1:67:4	O
been	ZYDELIG.xml:S1:72:4	O
associated	ZYDELIG.xml:S1:77:10	O
with	ZYDELIG.xml:S1:88:4	O
Zydelig	ZYDELIG.xml:S1:93:7	O
in	ZYDELIG.xml:S1:101:2	O
clinical	ZYDELIG.xml:S1:104:8	O
trials	ZYDELIG.xml:S1:113:6	O
and	ZYDELIG.xml:S1:120:3	O
are	ZYDELIG.xml:S1:124:3	O
discussed	ZYDELIG.xml:S1:128:9	O
in	ZYDELIG.xml:S1:138:2	O
greater	ZYDELIG.xml:S1:141:7	O
detail	ZYDELIG.xml:S1:149:6	O
in	ZYDELIG.xml:S1:156:2	O
other	ZYDELIG.xml:S1:159:5	O
sections	ZYDELIG.xml:S1:165:8	O
of	ZYDELIG.xml:S1:174:2	O
the	ZYDELIG.xml:S1:177:3	O
prescribing	ZYDELIG.xml:S1:181:11	O
information	ZYDELIG.xml:S1:193:11	O
.	ZYDELIG.xml:S1:204:1	O

Hepatotoxicity	ZYDELIG.xml:S1:213:14	B-AdverseReaction
[	ZYDELIG.xml:S1:228:1	O
see	ZYDELIG.xml:S1:229:3	O
Warnings	ZYDELIG.xml:S1:234:8	O
and	ZYDELIG.xml:S1:243:3	O
Precautions	ZYDELIG.xml:S1:247:11	O
(	ZYDELIG.xml:S1:259:1	O
5.1	ZYDELIG.xml:S1:260:3	O
)	ZYDELIG.xml:S1:263:1	O
]	ZYDELIG.xml:S1:266:1	O

Severe	ZYDELIG.xml:S1:274:6	B-Severity
Diarrhea	ZYDELIG.xml:S1:281:8	B-AdverseReaction
or	ZYDELIG.xml:S1:290:2	O
Colitis	ZYDELIG.xml:S1:293:7	B-AdverseReaction
[	ZYDELIG.xml:S1:301:1	O
see	ZYDELIG.xml:S1:302:3	O
Warnings	ZYDELIG.xml:S1:307:8	O
and	ZYDELIG.xml:S1:316:3	O
Precautions	ZYDELIG.xml:S1:320:11	O
(	ZYDELIG.xml:S1:332:1	O
5.2	ZYDELIG.xml:S1:333:3	O
)	ZYDELIG.xml:S1:336:1	O
]	ZYDELIG.xml:S1:339:1	O

Pneumonitis	ZYDELIG.xml:S1:347:11	B-AdverseReaction
[	ZYDELIG.xml:S1:359:1	O
see	ZYDELIG.xml:S1:360:3	O
Warnings	ZYDELIG.xml:S1:365:8	O
and	ZYDELIG.xml:S1:374:3	O
Precautions	ZYDELIG.xml:S1:378:11	O
(	ZYDELIG.xml:S1:390:1	O
5.3	ZYDELIG.xml:S1:391:3	O
)	ZYDELIG.xml:S1:394:1	O
]	ZYDELIG.xml:S1:397:1	O

Intestinal	ZYDELIG.xml:S1:405:10	B-AdverseReaction
Perforation	ZYDELIG.xml:S1:416:11	I-AdverseReaction
[	ZYDELIG.xml:S1:428:1	O
see	ZYDELIG.xml:S1:429:3	O
Warnings	ZYDELIG.xml:S1:434:8	O
and	ZYDELIG.xml:S1:443:3	O
Precautions	ZYDELIG.xml:S1:447:11	O
(	ZYDELIG.xml:S1:459:1	O
5.4	ZYDELIG.xml:S1:460:3	O
)	ZYDELIG.xml:S1:463:1	O
]	ZYDELIG.xml:S1:466:1	O

Severe	ZYDELIG.xml:S1:474:6	B-Severity
Cutaneous	ZYDELIG.xml:S1:481:9	B-AdverseReaction
Reactions	ZYDELIG.xml:S1:491:9	I-AdverseReaction
[	ZYDELIG.xml:S1:501:1	O
see	ZYDELIG.xml:S1:502:3	O
Warnings	ZYDELIG.xml:S1:507:8	O
and	ZYDELIG.xml:S1:516:3	O
Precautions	ZYDELIG.xml:S1:520:11	O
